F1	F2	F3	F4	F5	F6	F7	F8	F9	F10
0.26137	0.027318	0.049549	0.1266	0.21603	0.32323	0.21695	0.37436	0.25409	0.298
0.049601	0.17505	0.12371	0.27103	0.3262	0.19811	0.20413	0.19047	0.19471	0.43388
0.66359	0.11548	0.11279	0.10293	0.20283	0.19189	0.29041	0.30384	0.46151	0.27245
0.04927	0.33066	0.041894	0.058188	0.080677	0.27603	0.21414	0.12622	0.58613	0.31564
0.19155	0.17784	0.17568	0.067089	0.076535	0.33973	0.22178	0.30411	0.077864	0.42347
0.021121	0.13346	0.11862	0.033889	0.047585	0.25031	0.27114	0.21476	0.14113	0.35625
0.22192	0.017626	0.042058	0.12417	0.20747	0.32912	0.41913	0.27599	0.29816	0.15008
0.14549	0.38647	0.053095	0.10239	0.056644	0.39993	0.34397	0.19416	0.32835	0.31848
0.21173	0.028306	0.05054	0.10777	0.041275	0.16754	0.20593	0.34691	0.18309	0.21883
0.078828	0.019458	0.11563	0.010663	0.16941	0.31416	0.39344	0.32185	0.33734	0.20063
0.05742	0.13877	0.040144	0.15888	0.14818	0.18698	0.40673	0.29681	0.29766	0.21506
0.062808	0.46153	0.069952	0.53963	0.016494	0.18107	0.23927	0.23672	0.3583	0.47683
0.066056	0.11651	0.048269	0.086861	0.10465	0.19238	0.37216	0.19139	0.22525	0.34657
0.047357	0.12274	0.098346	0.16117	0.14105	0.3531	0.14346	0.30668	0.20903	0.17522
0.063262	0.11487	0.090129	0.089912	0.097785	0.34357	0.19271	0.21124	0.21086	0.23972
0.047356	0.083786	0.28844	0.2256	0.084143	0.33718	0.26429	0.22319	0.20966	0.16029
0.0057835	0.054027	0.13877	0.062409	0.15456	0.49655	0.36667	0.41759	0.26866	0.36603
0.16313	0.023972	0.18007	0.017528	0.06869	0.19697	0.17651	0.32153	0.55566	0.29343
0.15318	0.11567	0.050188	0.32058	0.11128	0.24036	0.33264	0.24718	0.31731	0.30403
0.057607	0.15759	0.12177	0.040299	0.057556	0.19469	0.16391	0.30808	0.13411	0.38246
0.02336	0.26714	0.15246	0.027261	0.36551	0.38077	0.19194	0.12285	0.25153	0.14412
0.11995	0.034159	0.21914	0.03234	0.23168	0.5069	0.30827	0.38224	0.13534	0.27756
0.082415	0.054081	0.2985	0.068915	0.52423	0.36422	0.30245	0.23579	0.3402	0.35058
0.070293	0.069915	0.21363	0.14064	0.060634	0.20219	0.26248	0.1889	0.4726	0.24238
0.043785	0.18582	0.035512	0.072971	0.073105	0.45386	0.24773	0.20129	0.46018	0.26796
0.040168	0.17046	0.52866	0.13765	0.047065	0.18661	0.2393	0.4092	0.15875	0.22061
0.048944	0.048466	0.099471	0.13859	0.23758	0.2792	0.28383	0.17826	0.24698	0.28362
0.032615	0.049368	0.15704	0.10496	0.068977	0.23133	0.16257	0.37273	0.19382	0.36971
0.20526	0.16946	0.12232	0.035242	0.33945	0.17606	0.18216	0.38516	0.22452	0.26515
0.65976	0.038816	0.15601	0.1643	0.091617	0.39912	0.13478	0.33926	0.21615	0.40153
0.14134	0.19173	0.035967	0.12051	0.38141	0.39986	0.25496	0.39074	0.19538	0.24022
0.025642	0.18594	0.086788	0.086503	0.070189	0.36371	0.30614	0.38033	0.25198	0.66387
0.25075	0.13079	0.45266	0.25357	0.051955	0.31116	0.24038	0.3505	0.26706	0.13006
0.22185	0.058632	0.013588	0.096414	0.43861	0.29632	0.18449	0.20665	0.17404	0.17882
0.061596	0.28305	0.044881	0.2438	0.14823	0.3503	0.38463	0.08363	0.19138	0.13578
0.11376	0.13559	0.12245	0.23626	0.2482	0.27146	0.13598	0.33457	0.13991	0.34741
0.068189	0.045729	0.29416	0.077529	0.30313	0.44422	0.3117	0.41371	0.17902	0.27683
0.048241	0.14144	0.059293	0.1738	0.11586	0.17343	0.32328	0.32941	0.51266	0.19568
0.18103	0.18551	0.28264	0.078976	0.080692	0.39835	0.2323	0.25269	0.16366	0.29869
0.066202	0.21633	0.01634	0.032986	0.038239	0.17479	0.13941	0.28342	0.15183	0.23123
0.11663	0.16652	0.29523	0.073036	0.44174	0.17419	0.22437	0.52689	0.20424	0.09275
0.11909	0.35812	0.58234	0.32709	0.40366	0.18173	0.33007	0.25566	0.16233	0.44828
0.045053	0.033843	0.25602	0.046513	0.19452	0.121	0.45774	0.34103	0.25353	0.13925
0.093957	0.005548	0.105	0.17742	0.0409	0.22791	0.11038	0.27193	0.42367	0.32481
0.10244	0.087893	0.060325	0.11723	0.16094	0.4109	0.20084	0.32779	0.22547	0.19708
0.1435	0.38852	0.172	0.28569	0.20061	0.32912	0.23142	0.27681	0.42921	0.15576
0.39012	0.22715	0.27922	0.08121	0.049237	0.17659	0.17268	0.12808	0.31571	0.33166
0.13005	0.13789	0.03987	0.052927	0.064177	0.21508	0.22606	0.17499	0.26077	0.29558
0.04777	0.18655	0.38086	0.024457	0.027734	0.34419	0.18605	0.18536	0.33698	0.48632
0.21892	0.176	0.027448	0.60393	0.17894	0.1041	0.29584	0.37164	0.30843	0.34039
0.20459	0.15044	0.21752	0.4631	0.14653	0.23989	0.16285	0.28413	0.36029	0.25296
0.3054	0.04729	0.068348	0.080061	0.068447	0.23096	0.37068	0.372	0.28159	0.177
0.070285	0.037329	0.077584	0.39327	0.10346	0.29994	0.21608	0.31054	0.18402	0.43581
0.030284	0.059375	0.29606	0.32879	0.24342	0.13237	0.25029	0.26333	0.16139	0.31864
0.11622	0.13021	0.16508	0.052912	0.13881	0.32172	0.29094	0.32317	0.43325	0.28598
0.16806	0.20408	0.1925	0.37952	0.061951	0.20006	0.29208	0.29479	0.20143	0.32549
0.18879	0.42033	0.090615	0.2308	0.085393	0.30474	0.27156	0.21743	0.38929	0.20699
0.21106	0.054492	0.19537	0.038318	0.10295	0.34376	0.25105	0.44052	0.38263	0.080899
0.099965	0.30413	0.16487	0.20325	0.037118	0.17738	0.30255	0.30173	0.24361	0.20203
0.15686	0.11345	0.022713	0.50489	0.12222	0.28013	0.32331	0.27487	0.16242	0.17175
0.046732	0.19671	0.049198	0.14352	0.095212	0.24432	0.30608	0.35559	0.31086	0.21017
0.23203	0.049496	0.047007	0.2037	0.038194	0.19162	0.20528	0.26765	0.33449	0.16501
0.099298	0.48379	0.009899	0.42269	0.11575	0.28129	0.27699	0.32594	0.23508	0.29359
0.032939	0.023258	0.0077369	0.34156	0.044212	0.31329	0.39217	0.17805	0.26831	0.36707
0.088318	0.034215	0.06771	0.50235	0.031465	0.27419	0.26808	0.28693	0.34365	0.26833
0.028172	0.16921	0.049883	0.13108	0.045915	0.2359	0.53044	0.24002	0.22767	0.1986
0.044187	0.38476	0.10609	0.1031	0.036006	0.23487	0.20781	0.15328	0.23733	0.17954
0.27663	0.05415	0.078523	0.34899	0.037281	0.26944	0.23908	0.46434	0.21913	0.56855
0.013086	0.17401	0.26166	0.15952	0.29725	0.17403	0.37223	0.35431	0.23769	0.37225
0.007806	0.083929	0.19624	0.10289	0.064029	0.24799	0.35661	0.24734	0.17049	0.42585
0.1717	0.21424	0.094812	0.14715	0.035717	0.19735	0.33925	0.25995	0.48173	0.25788
0.17499	0.12942	0.12829	0.18298	0.11182	0.17858	0.2509	0.30986	0.36293	0.16386
0.25141	0.082567	0.13554	0.1797	0.24235	0.24954	0.13365	0.21179	0.1349	0.41394
0.13563	0.082268	0.1943	0.077484	0.077559	0.26164	0.32156	0.12617	0.34864	0.17662
0.64789	0.45108	0.091748	0.079954	0.054019	0.17436	0.31522	0.22869	0.2969	0.52848
0.058756	0.061781	0.084322	0.099764	0.022295	0.26351	0.091654	0.33809	0.31598	0.27355
0.26683	0.090309	0.46114	0.19741	0.094716	0.35368	0.36632	0.18021	0.2341	0.31666
0.15653	0.20709	0.52549	0.17403	0.24215	0.29104	0.26868	0.27907	0.34324	0.070041
0.14617	0.064805	0.17041	0.076149	0.074204	0.3004	0.46031	0.34673	0.23343	0.25595
0.030618	0.46601	0.16107	0.197	0.18855	0.29447	0.22552	0.38057	0.16916	0.17247
0.090213	0.20295	0.17133	0.10076	0.02659	0.24111	0.3709	0.33401	0.1011	0.23795
0.60782	0.088483	0.10274	0.12941	0.18601	0.26028	0.16004	0.18764	0.19432	0.32356
0.093529	0.23636	0.047716	0.10126	0.095531	0.13395	0.16539	0.2291	0.39893	0.37272
0.087112	0.17087	0.098105	0.023604	0.15079	0.29549	0.26828	0.27525	0.36721	0.33556
0.073166	0.063672	0.11544	0.30787	0.27698	0.079519	0.24419	0.2814	0.25631	0.19301
0.097609	0.21853	0.14327	0.20687	0.07569	0.36066	0.18111	0.32891	0.50693	0.38109
0.27843	0.047454	0.17318	0.18933	0.28456	0.38119	0.26671	0.36299	0.39913	0.3381
0.16195	0.17132	0.09201	0.24341	0.046674	0.3265	0.1744	0.34229	0.27096	0.46702
0.16062	0.21833	0.11529	0.029179	0.04348	0.24085	0.28575	0.30267	0.29637	0.22253
0.1341	0.2049	0.055291	0.022894	0.075871	0.20554	0.2753	0.30853	0.18185	0.3104
0.41995	0.01351	0.064411	0.034109	0.13402	0.39107	0.2268	0.20414	0.35092	0.39961
0.13504	0.12292	0.087575	0.050111	0.23863	0.40214	0.18034	0.3727	0.23853	0.17724
0.36083	0.059603	0.1444	0.04332	0.10332	0.31104	0.28417	0.32394	0.21451	0.15858
0.056358	0.080916	0.041997	0.14951	0.12141	0.22657	0.26266	0.42699	0.20867	0.22873
0.046686	0.2265	0.07894	0.1514	0.25903	0.18706	0.38763	0.21469	0.1106	0.21874
0.10898	0.11566	0.13739	0.26342	0.021145	0.18252	0.23227	0.35482	0.28315	0.18439
0.064554	0.14735	0.14692	0.12503	0.095063	0.4157	0.23554	0.37951	0.23434	0.33059
0.074119	0.066639	0.049378	0.079371	0.14919	0.30055	0.1762	0.24654	0.34179	0.30425
0.091999	0.051312	0.17398	0.19851	0.24819	0.18812	0.24419	0.19888	0.35441	0.16838
0.087546	0.10574	0.53436	0.050079	0.12353	0.17167	0.26155	0.31885	0.26918	0.35044
0.037999	0.32171	0.087271	0.14444	0.081035	0.15304	0.22197	0.32001	0.22808	0.25327
0.047032	0.19157	0.18992	0.20119	0.018249	0.41019	0.22211	0.23674	0.32074	0.41575
0.044402	0.044644	0.07416	0.030689	0.18823	0.24746	0.30699	0.22052	0.51109	0.29475
0.1807	0.094348	0.14799	0.12772	0.10928	0.5053	0.39144	0.32037	0.14556	0.28376
0.35089	0.14347	0.062151	0.37048	0.13838	0.18789	0.33856	0.24566	0.24135	0.19224
0.21129	0.18928	0.20315	0.040432	0.14315	0.13328	0.20263	0.31498	0.17299	0.15856
0.24783	0.17929	0.22806	0.24503	0.36749	0.20156	0.46312	0.20632	0.22597	0.21704
0.21458	0.14676	0.09699	0.01753	0.18261	0.22464	0.32063	0.26152	0.60963	0.16647
0.043977	0.16482	0.3841	0.065225	0.14163	0.16515	0.28491	0.23814	0.54993	0.13222
0.014408	0.10846	0.12453	0.067227	0.10167	0.15341	0.26897	0.25706	0.21625	0.27164
0.1096	0.11128	0.050018	0.19334	0.047516	0.22162	0.45261	0.53761	0.472	0.25096
0.11301	0.13662	0.18605	0.052656	0.076259	0.31084	0.27991	0.29427	0.44548	0.59048
0.19995	0.18784	0.043199	0.20451	0.074739	0.19826	0.26667	0.14883	0.20266	0.45864
0.018563	0.037136	0.197	0.44645	0.19958	0.12628	0.33582	0.30494	0.35333	0.23416
0.32092	0.24834	0.23892	0.085854	0.098292	0.2431	0.21781	0.19585	0.31545	0.30012
0.070744	0.18629	0.11476	0.33975	0.16802	0.36861	0.36718	0.14801	0.23498	0.41554
0.22947	0.32538	0.20064	0.18415	0.12331	0.14974	0.20276	0.22948	0.22634	0.29411
0.10733	0.10085	0.019	0.17223	0.042021	0.21521	0.21416	0.20413	0.18727	0.25744
0.064635	0.044259	0.02603	0.075325	0.046743	0.3176	0.2673	0.20954	0.11329	0.65824
0.18364	0.037612	0.10356	0.045248	0.27376	0.29216	0.35524	0.28241	0.35342	0.19264
0.065928	0.058487	0.049781	0.10577	0.28468	0.30433	0.47493	0.18089	0.20949	0.42064
0.12346	0.16491	0.31646	0.077251	0.063877	0.18851	0.30908	0.39758	0.26737	0.21389
0.040368	0.029045	0.0073027	0.46805	0.49754	0.3839	0.41596	0.32785	0.34522	0.16089
0.11099	0.2717	0.071471	0.089412	0.12455	0.51269	0.33494	0.31778	0.32184	0.33142
0.22657	0.10167	0.056435	0.36524	0.073389	0.32324	0.36746	0.39794	0.42871	0.43508
0.15895	0.24291	0.1052	0.016275	0.063959	0.18549	0.19319	0.25368	0.24475	0.47129
0.21361	0.073488	0.46733	0.14938	0.16208	0.2017	0.23995	0.17082	0.2701	0.42066
0.15946	0.11414	0.14953	0.012301	0.087505	0.27487	0.19594	0.32282	0.1569	0.29928
0.26651	0.14926	0.031854	0.11776	0.12176	0.19899	0.45331	0.2302	0.2115	0.33611
0.079766	0.16716	0.096006	0.021808	0.1652	0.24882	0.31004	0.14921	0.25172	0.30299
0.24045	0.11345	0.46654	0.074324	0.59649	0.3519	0.39526	0.38813	0.24681	0.43837
0.10657	0.32746	0.55983	0.28051	0.027514	0.26586	0.35116	0.40623	0.1389	0.16145
0.14269	0.2079	0.38526	0.11659	0.1556	0.19899	0.1508	0.38186	0.37356	0.28198
0.052792	0.17698	0.17978	0.23097	0.14066	0.44363	0.27874	0.28166	0.32108	0.32704
0.042226	0.046116	0.32394	0.10767	0.082001	0.47365	0.29083	0.42778	0.43882	0.23016
0.11233	0.25416	0.47698	0.16527	0.055435	0.2896	0.48358	0.19813	0.37488	0.26708
0.16796	0.15835	0.11348	0.31736	0.31425	0.20384	0.15112	0.1959	0.36103	0.078936
0.25736	0.054687	0.2921	0.29128	0.093249	0.36861	0.24956	0.24584	0.19244	0.32913
0.037038	0.36813	0.10271	0.14389	0.43665	0.17411	0.20946	0.27521	0.12131	0.19426
0.094085	0.28811	0.33877	0.11085	0.0464	0.45457	0.18417	0.16521	0.19998	0.47673
0.12365	0.12386	0.11558	0.16544	0.012288	0.45554	0.22145	0.2229	0.20034	0.1378
0.13244	0.20281	0.1258	0.30332	0.068347	0.24731	0.25835	0.18604	0.34487	0.33016
0.09552	0.030719	0.1919	0.1406	0.18345	0.39594	0.51133	0.23834	0.19524	0.30042
0.15141	0.49018	0.21513	0.064955	0.022275	0.2815	0.21284	0.40553	0.44608	0.17405
0.58491	0.087615	0.1647	0.19533	0.16125	0.31433	0.27385	0.20257	0.1951	0.1797
0.35725	0.44996	0.15408	0.047261	0.096807	0.097534	0.40391	0.12949	0.2954	0.24866
0.022646	0.055891	0.059505	0.28914	0.21406	0.33563	0.29117	0.22167	0.50667	0.14869
0.61927	0.12213	0.11266	0.15567	0.486	0.204	0.15772	0.26322	0.29952	0.2845
0.05634	0.13319	0.13257	0.15842	0.057397	0.24051	0.43664	0.27327	0.25583	0.37488
0.10879	0.18222	0.078418	0.07523	0.0528	0.30365	0.23698	0.30702	0.1908	0.3321
0.39275	0.16305	0.052496	0.032498	0.23031	0.16347	0.30282	0.21937	0.236	0.2924
0.25375	0.022302	0.18117	0.21526	0.082801	0.27405	0.28197	0.19628	0.42734	0.090672
0.010829	0.079513	0.26151	0.089828	0.27914	0.31856	0.16695	0.39765	0.16649	0.09124
0.0080772	0.05995	0.09992	0.33715	0.029522	0.23177	0.32949	0.31924	0.15966	0.18097
0.078966	0.016771	0.15125	0.079834	0.09368	0.34312	0.21429	0.19338	0.13057	0.32681
0.071404	0.036331	0.014036	0.14387	0.45261	0.25801	0.19367	0.43488	0.36362	0.35697
0.13114	0.18697	0.11626	0.11726	0.042404	0.156	0.18526	0.26712	0.45548	0.2221
0.051982	0.030193	0.38267	0.077488	0.21809	0.29457	0.15891	0.21328	0.43174	0.18292
0.051292	0.065514	0.075004	0.17465	0.42168	0.21229	0.32091	0.33863	0.3107	0.20159
0.31301	0.37611	0.15177	0.013309	0.14382	0.24903	0.30115	0.28313	0.2097	0.18878
0.24405	0.4852	0.11455	0.18444	0.14829	0.34626	0.52171	0.15187	0.26185	0.31014
0.16769	0.2895	0.17192	0.12098	0.088882	0.21656	0.27511	0.21331	0.19497	0.24149
0.070806	0.15324	0.094397	0.14948	0.46582	0.41245	0.34563	0.26909	0.22574	0.20876
0.15008	0.24246	0.3434	0.073809	0.42375	0.34148	0.50148	0.32532	0.4029	0.20573
